id,issue_date,employment_length,home_ownership,income_category,annual_income,loan_amount,term,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_payment,installment,region
36019588,2014-12-19,2.0,MORTGAGE,Low,85000,7200, 36 months,debt_consolidation,Low,Good Loan,11.44,B,10.39,3079.41,237.23,munster
36420496,2014-12-19,10.0,MORTGAGE,Low,80000,7475, 36 months,debt_consolidation,High,Good Loan,13.66,C,11.0,3045.33,254.25,ulster
37671674,2014-12-19,1.0,RENT,Low,26880,5000, 36 months,debt_consolidation,Low,Bad Loan,12.99,C,29.21,1507.03,168.45,leinster
36340904,2014-12-19,8.0,RENT,Low,44086,21125, 36 months,debt_consolidation,Low,Good Loan,12.99,C,19.85,9268.53,711.69,leinster
36351780,2014-12-19,10.0,RENT,Low,26000,12000, 36 months,credit_card,Low,Good Loan,7.49,A,28.73,4841.87,373.22,ulster
36038676,2014-12-19,6.05,MORTGAGE,Low,49116,14500, 36 months,debt_consolidation,Low,Good Loan,6.99,A,21.21,6232.67,447.66,munster
36440489,2014-12-19,4.0,RENT,Medium,140000,18000, 36 months,credit_card,Low,Good Loan,8.19,A,25.61,7336.94,565.64,Northern-Irl
36241328,2014-12-19,7.0,MORTGAGE,Medium,102000,30000, 60 months,credit_card,Low,Good Loan,12.99,C,16.86,8850.07,682.44,leinster
36420770,2014-12-19,10.0,MORTGAGE,Low,75000,24000, 36 months,debt_consolidation,Low,Good Loan,6.03,A,18.77,8757.48,730.46,munster
36251241,2014-12-19,5.0,RENT,Low,61000,24000, 60 months,debt_consolidation,High,Good Loan,13.66,C,11.3,7168.43,554.22,ulster
35703264,2014-12-19,4.0,RENT,Low,69750,17050, 60 months,debt_consolidation,Low,Good Loan,12.39,C,15.13,4962.58,382.64,ulster
36701418,2014-12-19,1.0,MORTGAGE,Low,30000,10000, 36 months,debt_consolidation,High,Good Loan,13.66,C,13.0,4073.97,340.13,cannught
36169314,2014-12-19,0.5,RENT,Low,63000,13200, 36 months,debt_consolidation,High,Good Loan,13.66,C,23.22,9826.59,448.97,ulster
37841594,2014-12-19,3.0,MORTGAGE,Low,70000,11000, 36 months,credit_card,Low,Good Loan,11.44,B,23.9,6102.59,362.43,cannught
37087299,2014-12-19,6.05,MORTGAGE,Low,49000,15000, 60 months,debt_consolidation,High,Good Loan,14.31,C,26.5,16234.38,351.44,leinster
36201394,2014-12-19,8.0,RENT,Low,44390,10575, 36 months,debt_consolidation,Low,Good Loan,12.99,C,29.44,4623.88,356.27,cannught
37710202,2014-12-19,2.0,MORTGAGE,Medium,105000,19200, 60 months,debt_consolidation,High,Good Loan,15.99,D,32.21,6034.42,466.81,cannught
34313108,2014-12-19,10.0,MORTGAGE,Low,69000,34475, 60 months,home_improvement,High,Bad Loan,19.24,E,13.3,10749.47,898.86,munster
36211956,2014-12-19,6.05,MORTGAGE,Low,74000,8400, 36 months,credit_card,Low,Good Loan,12.99,C,34.11,3651.39,282.99,ulster
37811804,2014-12-19,10.0,MORTGAGE,Low,66000,6000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,26.49,2396.66,200.41,Northern-Irl
36221759,2014-12-19,3.0,RENT,Medium,121500,20000, 36 months,debt_consolidation,Low,Good Loan,9.49,B,6.06,9806.32,640.57,leinster
36340522,2014-12-19,8.0,RENT,Low,80000,24350, 36 months,debt_consolidation,Low,Good Loan,8.19,A,28.4,9936.26,765.18,Northern-Irl
37750492,2014-12-19,6.05,OWN,Low,36335,5000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,6.94,2002.93,154.37,Northern-Irl
36260991,2014-12-19,10.0,RENT,Low,68000,30800, 60 months,credit_card,Low,Good Loan,12.99,C,30.3,9086.09,700.64,Northern-Irl
36421624,2014-12-19,8.0,RENT,Medium,184440,18000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,10.87,7217.24,555.71,ulster
36753251,2014-12-19,4.0,RENT,Low,70000,5000, 36 months,debt_consolidation,Low,Good Loan,6.03,A,7.72,5116.03,152.18,ulster
35733715,2014-12-19,4.0,RENT,Low,80000,8100, 36 months,credit_card,High,Good Loan,15.59,D,11.0,3673.8,283.14,leinster
35683565,2014-12-19,6.0,RENT,Low,58000,19200, 36 months,debt_consolidation,Low,Good Loan,9.49,B,24.31,7984.23,614.95,ulster
36411884,2014-12-19,10.0,MORTGAGE,Low,50000,2500, 36 months,debt_consolidation,Low,Good Loan,8.19,A,12.0,2641.9,78.57,leinster
37621320,2014-12-19,3.0,MORTGAGE,Low,60000,20000, 36 months,debt_consolidation,Low,Good Loan,12.99,C,17.62,8063.83,673.79,leinster
37307347,2014-12-19,10.0,RENT,Low,35500,3000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,4.43,1232.78,94.94,Northern-Irl
36420586,2014-12-19,4.0,RENT,Low,55000,10000, 60 months,medical,High,Good Loan,15.99,D,31.75,3151.81,243.13,leinster
36059583,2014-12-19,2.0,RENT,Low,45000,7000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,19.07,3029.89,233.81,ulster
37077363,2014-12-19,10.0,MORTGAGE,Low,50000,16000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,17.81,6925.43,534.42,leinster
37760655,2014-12-19,0.5,MORTGAGE,Medium,141000,15000, 36 months,home_improvement,Low,Good Loan,6.49,A,12.15,6856.87,459.67,cannught
37741301,2014-12-19,6.0,RENT,Medium,130000,16000, 36 months,car,Low,Good Loan,6.49,A,5.51,16287.48,490.32,Northern-Irl
37810488,2014-12-19,10.0,OWN,Low,40000,15125, 60 months,home_improvement,High,Good Loan,25.57,F,21.75,16520.7,449.01,leinster
36460425,2014-12-19,10.0,RENT,Low,44470,10775, 36 months,credit_card,Low,Good Loan,12.99,C,28.37,4703.58,363.01,Northern-Irl
36798030,2014-12-19,6.05,RENT,Low,13000,4850, 36 months,credit_card,High,Good Loan,19.24,E,27.98,2313.76,178.38,cannught
36641226,2014-12-19,10.0,MORTGAGE,Medium,111000,35000, 60 months,credit_card,High,Good Loan,14.99,C,39.7,40278.98,832.47,leinster
37741749,2014-12-19,0.5,RENT,Low,32000,2000, 36 months,medical,High,Good Loan,14.31,C,19.17,831.22,68.66,ulster
34391963,2014-12-19,10.0,MORTGAGE,Low,99600,35000, 36 months,credit_card,Low,Good Loan,10.49,B,22.33,14766.19,1137.43,munster
36391372,2014-12-19,0.5,RENT,Low,30000,9600, 36 months,credit_card,Low,Good Loan,12.99,C,34.28,4197.53,323.42,munster
37328524,2014-12-19,8.0,MORTGAGE,Low,60000,12000, 36 months,credit_card,Low,Good Loan,7.49,A,12.1,12808.2,373.22,cannught
36058510,2014-12-19,0.5,MORTGAGE,Low,50000,19800, 60 months,debt_consolidation,High,Good Loan,18.54,E,20.04,6083.17,508.63,ulster
36661220,2014-12-19,10.0,RENT,Medium,140000,15600, 36 months,debt_consolidation,Low,Good Loan,7.49,A,6.87,6294.49,485.19,ulster
37257509,2014-12-19,6.05,RENT,Low,56000,20000, 36 months,house,Low,Good Loan,10.49,B,0.54,8426.17,649.96,Northern-Irl
36168664,2014-12-19,1.0,MORTGAGE,Low,53000,24000, 60 months,debt_consolidation,Low,Good Loan,8.67,B,20.87,6415.25,494.37,cannught
36341281,2014-12-19,1.0,RENT,Low,50000,15000, 36 months,debt_consolidation,High,Good Loan,16.49,D,22.73,16851.78,531.0,ulster
36530381,2014-12-19,0.5,RENT,Low,35236,10000, 60 months,credit_card,Low,Good Loan,11.44,B,15.77,2848.83,219.63,Northern-Irl
36701196,2014-12-19,10.0,MORTGAGE,Medium,140000,5000, 36 months,home_improvement,Low,Good Loan,6.49,A,23.2,5294.82,153.23,cannught
36079377,2014-12-19,10.0,MORTGAGE,Low,79100,12000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,11.47,5202.4,400.82,leinster
36371751,2014-12-19,2.0,RENT,Low,17000,1800, 36 months,debt_consolidation,Low,Bad Loan,8.67,B,13.49,568.83,56.97,leinster
36900160,2014-12-19,6.0,OWN,Low,35000,2000, 36 months,home_improvement,Low,Good Loan,8.19,A,10.73,965.23,62.85,leinster
37207219,2014-12-19,10.0,OWN,Low,67000,5000, 36 months,other,High,Good Loan,14.31,C,5.53,2223.5,171.65,Northern-Irl
36691187,2014-12-19,10.0,RENT,Low,22000,7000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,22.94,2989.42,230.64,ulster
37610987,2014-12-19,10.0,MORTGAGE,Low,96000,4200, 36 months,debt_consolidation,Low,Good Loan,6.49,A,2.04,1543.01,128.71,cannught
36381387,2014-12-19,10.0,MORTGAGE,Medium,145000,35000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,29.66,14946.72,1153.17,ulster
37620465,2014-12-19,5.0,RENT,Low,45500,5000, 36 months,debt_consolidation,Low,Good Loan,12.99,C,34.13,2182.63,168.45,leinster
36631449,2014-12-19,10.0,RENT,Low,70000,3500, 36 months,vacation,Low,Good Loan,12.39,C,25.22,1517.42,116.91,Northern-Irl
37097785,2014-12-19,10.0,RENT,Low,40000,16000, 60 months,debt_consolidation,High,Good Loan,16.49,D,33.9,5097.85,393.27,ulster
37000247,2014-12-19,2.0,MORTGAGE,Medium,120000,35000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,8.47,9970.73,768.69,Northern-Irl
37811463,2014-12-19,0.5,OWN,Low,60000,2600, 36 months,credit_card,Low,Good Loan,7.49,A,9.56,2674.93,80.87,Northern-Irl
37760490,2014-12-19,3.0,RENT,Low,59000,11200, 60 months,debt_consolidation,High,Good Loan,20.99,E,20.87,3912.1,302.94,Northern-Irl
37701740,2014-12-19,5.0,MORTGAGE,Low,80000,13425, 60 months,debt_consolidation,High,Good Loan,15.99,D,6.14,3904.87,326.4,ulster
36611290,2014-12-19,10.0,MORTGAGE,Low,88000,9850, 36 months,home_improvement,Low,Good Loan,7.49,A,0.53,10008.02,306.36,leinster
36441822,2014-12-19,1.0,MORTGAGE,Low,90000,7150, 36 months,debt_consolidation,Low,Good Loan,7.49,A,9.15,2887.96,222.38,cannught
37127848,2014-12-19,2.0,RENT,Medium,155000,17425, 60 months,debt_consolidation,High,Good Loan,15.99,D,5.29,5491.97,423.65,leinster
36331803,2014-12-19,6.05,MORTGAGE,Low,52000,23875, 36 months,debt_consolidation,Low,Good Loan,11.99,B,21.95,10291.54,792.88,leinster
34753397,2014-12-19,1.0,MORTGAGE,Low,30000,6000, 36 months,credit_card,High,Good Loan,14.99,C,17.32,2693.62,207.97,ulster
36099639,2014-12-19,4.0,MORTGAGE,Medium,118000,15000, 60 months,home_improvement,Low,Good Loan,10.49,B,5.95,4181.68,322.34,munster
37780767,2014-12-19,10.0,MORTGAGE,Medium,130000,28000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,19.79,10619.71,886.1,leinster
37661321,2014-12-19,6.0,MORTGAGE,Medium,125000,6000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,24.46,2385.12,199.26,cannught
37760283,2014-12-19,10.0,MORTGAGE,Low,94599,14800, 36 months,credit_card,Low,Good Loan,11.44,B,12.27,16043.17,487.63,munster
36280959,2014-12-19,2.0,RENT,Low,28000,1000, 36 months,moving,High,Good Loan,16.49,D,26.66,459.28,35.4,ulster
36797388,2014-12-19,10.0,MORTGAGE,Low,48000,3400, 36 months,home_improvement,High,Good Loan,14.31,C,20.8,1397.94,116.72,cannught
37641112,2014-12-19,6.05,MORTGAGE,Medium,168000,35000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,16.52,13274.7,1107.63,ulster
36088332,2014-12-19,10.0,RENT,Low,70000,35000, 60 months,debt_consolidation,High,Good Loan,13.66,C,25.25,10480.56,808.24,ulster
36450568,2014-12-19,2.0,MORTGAGE,Low,60000,16000, 60 months,debt_consolidation,High,Good Loan,17.86,D,19.56,5250.16,405.08,cannught
14489253,2014-12-19,3.0,RENT,Medium,184000,34000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,4.49,13954.99,1075.98,cannught
36220289,2014-12-19,7.0,OWN,Low,55000,12000, 36 months,debt_consolidation,Low,Good Loan,9.49,B,17.83,12679.91,384.34,Northern-Irl
36128968,2014-12-19,5.0,MORTGAGE,Medium,120000,25600, 60 months,credit_card,Low,Good Loan,11.44,B,24.46,7292.85,562.24,leinster
36400478,2014-12-19,1.0,OWN,Low,49800,21825, 60 months,credit_card,Low,Good Loan,12.99,C,22.48,6438.49,496.48,Northern-Irl
36390330,2014-12-19,1.0,RENT,Low,87000,8500, 36 months,debt_consolidation,High,Good Loan,15.99,D,21.63,9135.84,298.8,Northern-Irl
36281101,2014-12-19,8.0,RENT,Medium,115000,35000, 36 months,credit_card,Low,Good Loan,10.49,B,6.52,14745.8,1137.43,ulster
36651342,2014-12-19,1.0,RENT,Low,31200,6000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,10.31,6068.85,188.55,leinster
36621454,2014-12-19,10.0,MORTGAGE,Medium,120000,11200, 36 months,home_improvement,Low,Good Loan,8.19,A,9.0,4570.25,351.95,leinster
36320124,2014-12-19,1.0,MORTGAGE,Low,65000,10000, 36 months,credit_card,Low,Good Loan,6.99,A,7.55,4009.61,308.73,munster
37167234,2014-12-19,0.5,OWN,Medium,150000,16000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,9.05,4547.86,351.4,leinster
36920136,2014-12-19,10.0,MORTGAGE,Low,89000,22000, 60 months,debt_consolidation,High,Good Loan,14.99,C,21.43,6765.87,523.27,leinster
37761536,2014-12-19,2.0,MORTGAGE,Medium,137000,28000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,10.6,10432.72,870.85,Northern-Irl
36301603,2014-12-19,8.0,RENT,Low,54407,3000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,29.61,1264.0,97.5,ulster
37640578,2014-12-19,3.0,MORTGAGE,Low,70000,10000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,4.92,4104.48,316.47,cannught
36300114,2014-12-19,9.0,MORTGAGE,Low,56000,7000, 36 months,credit_card,Low,Good Loan,7.49,A,5.83,2827.45,217.72,leinster
37630352,2014-12-19,0.5,OWN,Low,65000,6000, 36 months,credit_card,Low,Good Loan,10.49,B,15.62,2527.88,194.99,Northern-Irl
36530602,2014-12-19,3.0,MORTGAGE,Low,68675,34225, 60 months,credit_card,High,Good Loan,22.99,F,38.87,12496.48,964.63,Northern-Irl
37621085,2014-12-19,8.0,MORTGAGE,Low,62000,25000, 60 months,debt_consolidation,High,Good Loan,16.49,D,37.38,7350.86,614.48,leinster
36179497,2014-12-19,6.05,OWN,Low,12684,3500, 36 months,credit_card,High,Good Loan,13.66,C,13.91,1544.99,119.05,leinster
36139339,2014-12-19,10.0,MORTGAGE,Low,70000,15000, 60 months,debt_consolidation,High,Good Loan,14.31,C,10.57,4544.87,351.44,leinster
36361043,2014-12-19,0.5,MORTGAGE,Low,38000,6500, 36 months,debt_consolidation,Low,Good Loan,9.49,B,20.34,6908.95,208.19,leinster
37790233,2014-12-19,0.5,MORTGAGE,Low,45000,14000, 60 months,debt_consolidation,High,Good Loan,21.99,E,20.33,4991.46,386.59,leinster
35803996,2014-12-19,9.0,OWN,Low,48000,24000, 60 months,debt_consolidation,High,Good Loan,21.99,E,29.25,8556.72,662.72,Northern-Irl
36441741,2014-12-19,10.0,RENT,Low,42000,2000, 36 months,medical,High,Good Loan,15.99,D,33.3,852.3,70.31,leinster
36158797,2014-12-19,7.0,MORTGAGE,Low,75000,12250, 36 months,debt_consolidation,Low,Good Loan,10.49,B,15.57,5161.02,398.1,leinster
36840313,2014-12-19,2.0,MORTGAGE,Low,85000,20000, 36 months,debt_consolidation,Low,Bad Loan,11.99,B,9.93,1979.28,664.2,cannught
35083519,2014-12-19,2.0,RENT,Low,35000,5000, 36 months,credit_card,Low,Good Loan,10.49,B,14.99,2109.46,162.49,Northern-Irl
36230382,2014-12-19,4.0,RENT,Low,26300,6000, 36 months,house,High,Bad Loan,15.99,D,24.65,2525.71,210.92,leinster
36681338,2014-12-19,6.0,MORTGAGE,Low,70000,1500, 36 months,other,Low,Good Loan,12.39,C,9.44,1124.73,50.11,Northern-Irl
37078008,2014-12-19,3.0,MORTGAGE,Low,72000,6500, 36 months,home_improvement,Low,Good Loan,7.49,A,6.52,2622.8,202.17,cannught
35733702,2014-12-19,4.0,RENT,Medium,132000,9600, 36 months,other,High,Good Loan,14.99,C,4.27,4317.76,332.75,Northern-Irl
36391732,2014-12-19,6.05,OWN,Low,39386,3000, 36 months,other,Low,Good Loan,12.39,C,10.02,1298.6,100.21,Northern-Irl
36350967,2014-12-19,1.0,MORTGAGE,Low,85000,35000, 60 months,credit_card,Low,Good Loan,10.49,B,14.05,9736.77,752.12,ulster
37307247,2014-12-19,3.0,MORTGAGE,Medium,125000,30000, 60 months,home_improvement,High,Good Loan,17.86,D,6.86,9814.23,759.52,Northern-Irl
35054341,2014-12-19,5.0,RENT,Low,94000,13000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,12.01,13367.84,404.33,munster
37790277,2014-12-19,2.0,MORTGAGE,Low,37000,12550, 36 months,debt_consolidation,Low,Bad Loan,12.99,C,19.87,5064.54,422.8,munster
36360382,2014-12-19,0.5,MORTGAGE,Medium,135000,10800, 36 months,other,Low,Good Loan,11.44,B,14.97,11539.46,355.84,munster
36671380,2014-12-19,5.0,OWN,Low,20000,6775, 36 months,debt_consolidation,High,Good Loan,14.31,C,3.6,3012.77,232.58,ulster
36540464,2014-12-19,10.0,MORTGAGE,Medium,125000,35000, 60 months,credit_card,Low,Good Loan,11.44,B,29.54,9948.48,768.69,munster
36301208,2014-12-19,7.0,MORTGAGE,Low,60000,18000, 36 months,debt_consolidation,High,Good Loan,14.99,C,12.12,8080.59,623.89,leinster
35968159,2014-12-19,2.0,RENT,Low,60200,15000, 36 months,debt_consolidation,High,Good Loan,13.66,C,9.47,6609.83,510.2,Northern-Irl
37661106,2014-12-19,2.0,OWN,Low,40000,10100, 36 months,other,Low,Good Loan,11.99,B,23.94,4018.31,335.42,munster
37167310,2014-12-19,8.0,RENT,Low,37800,1300, 36 months,major_purchase,High,Good Loan,13.66,C,31.9,572.89,44.22,cannught
37830468,2014-12-19,8.0,MORTGAGE,Low,86000,23100, 60 months,debt_consolidation,Low,Good Loan,11.99,B,26.03,6647.85,513.74,ulster
37217501,2014-12-19,0.5,RENT,Low,37000,7800, 36 months,debt_consolidation,Low,Good Loan,11.44,B,7.08,3074.09,257.0,Northern-Irl
36400261,2014-12-19,10.0,RENT,Medium,155052,30000, 60 months,credit_card,Low,Good Loan,12.99,C,9.17,8850.07,682.44,Northern-Irl
36661305,2014-12-19,7.0,RENT,Medium,135000,16000, 60 months,debt_consolidation,High,Good Loan,13.66,C,13.01,4831.1,369.48,Northern-Irl
35126471,2014-12-19,10.0,MORTGAGE,Low,76000,8400, 36 months,debt_consolidation,Low,Good Loan,8.67,B,27.25,8629.78,265.83,ulster
37217283,2014-12-19,9.0,MORTGAGE,Low,40000,14475, 36 months,debt_consolidation,Low,Good Loan,9.49,B,23.67,6019.3,463.61,leinster
36733370,2014-12-19,1.0,RENT,Low,80000,11625, 36 months,debt_consolidation,High,Good Loan,13.66,C,23.47,5131.38,395.4,ulster
36440295,2014-12-19,4.0,MORTGAGE,Low,66000,5000, 36 months,credit_card,Low,Good Loan,7.49,A,14.69,2019.55,155.51,ulster
36320199,2014-12-19,10.0,MORTGAGE,Low,80000,20000, 36 months,credit_card,Low,Good Loan,8.19,A,18.09,8161.27,628.49,cannught
35969058,2014-12-19,10.0,MORTGAGE,Low,83775,10000, 36 months,home_improvement,High,Good Loan,14.99,C,20.36,11013.27,346.61,cannught
37610360,2014-12-19,10.0,RENT,Low,48000,6000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,7.51,2527.88,194.99,Northern-Irl
36460507,2014-12-19,8.0,MORTGAGE,Low,95000,25000, 60 months,credit_card,Low,Good Loan,11.44,B,10.43,7106.13,549.07,cannught
36440293,2014-12-19,10.0,OWN,Medium,150000,28000, 36 months,credit_card,Low,Good Loan,6.49,A,18.76,11181.97,858.05,Northern-Irl
36341026,2014-12-19,0.5,OWN,Low,35000,6000, 36 months,other,Low,Good Loan,11.99,B,24.19,2582.39,199.26,Northern-Irl
37720530,2014-12-19,9.0,MORTGAGE,Low,100000,30000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,23.31,11184.12,933.05,leinster
36440170,2014-12-19,10.0,RENT,Low,100000,25000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,6.89,10155.76,777.55,Northern-Irl
36371877,2014-12-19,7.0,MORTGAGE,Low,37000,6650, 36 months,debt_consolidation,High,Bad Loan,17.86,D,18.46,2866.2,239.95,leinster
36260169,2014-12-19,10.0,OWN,Low,55000,10625, 36 months,debt_consolidation,High,Bad Loan,17.86,D,4.39,2279.2,383.38,munster
36801732,2014-12-19,1.0,OWN,Low,45000,12000, 36 months,credit_card,Low,Good Loan,12.99,C,25.04,4842.58,404.27,ulster
37067795,2014-12-19,0.5,RENT,Medium,140000,24000, 36 months,credit_card,Low,Good Loan,8.19,A,6.92,9782.5,754.18,ulster
36310346,2014-12-19,3.0,MORTGAGE,Low,39000,7500, 36 months,debt_consolidation,Low,Good Loan,8.19,A,17.42,3506.59,235.69,ulster
37620902,2014-12-19,10.0,RENT,Low,25000,8475, 36 months,debt_consolidation,High,Good Loan,15.99,D,36.74,3563.75,297.92,cannught
37117798,2014-12-19,5.0,RENT,Low,49000,10000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,12.37,4109.29,316.47,ulster
36500906,2014-12-19,2.0,RENT,Low,50000,10000, 36 months,credit_card,High,Good Loan,14.31,C,19.36,10478.18,343.29,ulster
36250403,2014-12-19,4.0,RENT,Medium,106000,35000, 36 months,debt_consolidation,Low,Bad Loan,11.99,B,18.35,9275.41,1162.34,cannught
36712351,2014-12-19,9.0,MORTGAGE,Medium,110000,28000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,33.14,11505.81,886.1,munster
36797524,2014-12-19,10.0,OWN,Low,55000,20000, 36 months,credit_card,Low,Good Loan,11.99,B,21.88,8621.28,664.2,ulster
36500214,2014-12-19,10.0,RENT,Low,75000,20000, 60 months,debt_consolidation,Low,Bad Loan,12.99,C,29.4,4080.21,454.96,Northern-Irl
36641113,2014-12-19,5.0,RENT,Low,90000,10000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,28.53,4310.64,332.1,munster
37681666,2014-12-19,8.0,MORTGAGE,Low,36000,5000, 36 months,medical,High,Good Loan,13.66,C,30.03,2031.35,170.07,cannught
36221758,2014-12-19,5.0,MORTGAGE,Medium,105000,15000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,12.41,15963.16,498.15,cannught
35939725,2014-12-19,6.0,RENT,Low,85000,6000, 36 months,debt_consolidation,Low,Good Loan,12.99,C,15.81,2623.49,202.14,ulster
37731642,2014-12-19,2.0,RENT,Low,30000,3000, 36 months,small_business,High,Good Loan,16.49,D,35.52,1267.53,106.2,cannught
36240522,2014-12-19,2.0,OWN,Low,65000,26000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,12.63,10348.51,796.76,Northern-Irl
35854056,2014-12-19,3.0,RENT,Low,65000,12000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,11.07,4438.77,370.48,ulster
37650475,2014-12-19,1.0,RENT,Low,35000,5600, 36 months,credit_card,Low,Good Loan,12.99,C,18.31,2355.84,188.66,leinster
36250480,2014-12-19,10.0,MORTGAGE,Medium,125000,19800, 36 months,credit_card,Low,Good Loan,6.99,A,17.18,7938.95,611.28,cannught
37147539,2014-12-19,0.5,MORTGAGE,Low,95000,6000, 36 months,car,Low,Good Loan,6.03,A,4.07,2372.05,182.62,cannught
37107209,2014-12-19,6.0,MORTGAGE,Medium,114000,25000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,20.55,7122.02,549.07,leinster
36301331,2014-12-19,4.0,RENT,Medium,105000,35000, 60 months,debt_consolidation,High,Good Loan,19.24,E,6.81,11788.33,912.55,ulster
36411766,2014-12-19,8.0,MORTGAGE,Low,72000,2100, 36 months,major_purchase,Low,Good Loan,6.99,A,6.66,1053.06,64.84,ulster
36221336,2014-12-19,1.0,RENT,Low,90000,20000, 36 months,debt_consolidation,High,Good Loan,13.66,C,13.67,8813.02,680.26,Northern-Irl
36490477,2014-12-19,7.0,MORTGAGE,Low,62500,11975, 36 months,debt_consolidation,High,Good Loan,19.99,E,26.38,5758.14,444.98,leinster
37770294,2014-12-19,5.0,MORTGAGE,Low,60000,12000, 36 months,debt_consolidation,High,Good Loan,13.66,C,11.02,13123.92,408.16,Northern-Irl
